date,year,nuh,total_rainfall,wet_bulb_temperature,dengue,urti,diarrhea,is_holiday,day_Mon,day_Sat,day_Sun,day_Thu,day_Tue,day_Wed,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep
2023-12-01,2023,84.3,17.4,25.5,21.0,2970.0,294.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-02,2023,82.5,0.8,25.7,21.0,2970.0,294.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-03,2023,84.3,3.8,25.1,26.0,3590.0,285.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-04,2023,87.4,0.0,25.4,26.0,3590.0,285.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-05,2023,86.4,2.0,26.2,26.0,3590.0,285.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-06,2023,87.6,4.2,26.5,26.0,3590.0,285.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2023-12-07,2023,87.7,1.2,26.0,26.0,3590.0,285.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-08,2023,84.5,0.0,26.6,26.0,3590.0,285.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-09,2023,80.6,5.8,26.3,26.0,3590.0,285.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-10,2023,83.7,0.0,25.6,30.0,3475.0,261.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-11,2023,88.3,10.0,26.4,30.0,3475.0,261.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-12,2023,89.0,3.0,25.9,30.0,3475.0,261.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-13,2023,90.2,0.0,26.5,30.0,3475.0,261.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2023-12-14,2023,89.2,57.6,26.1,30.0,3475.0,261.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-15,2023,86.4,0.4,26.8,30.0,3475.0,261.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-16,2023,85.2,0.0,26.6,30.0,3475.0,261.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-17,2023,85.9,0.0,26.5,34.0,2853.0,272.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-18,2023,87.8,0.0,26.6,34.0,2853.0,272.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-19,2023,85.8,0.4,25.9,34.0,2853.0,272.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-20,2023,84.8,2.4,26.7,34.0,2853.0,272.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2023-12-21,2023,81.5,7.6,26.2,34.0,2853.0,272.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-22,2023,77.0,8.4,25.7,34.0,2853.0,272.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-23,2023,74.6,4.4,25.2,34.0,2853.0,272.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-24,2023,72.5,0.0,26.2,39.0,2467.0,324.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-25,2023,77.4,22.6,26.7,39.0,2467.0,324.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-26,2023,83.6,7.6,26.8,39.0,2467.0,324.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-27,2023,85.2,22.2,26.5,39.0,2467.0,324.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2023-12-28,2023,87.4,32.4,26.6,39.0,2467.0,324.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-29,2023,84.1,8.4,26.7,39.0,2467.0,324.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-30,2023,79.4,0.2,26.6,39.0,2467.0,324.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-31,2023,78.0,33.4,25.6,39.0,2467.0,324.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
